date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:25	195715/195715	---M--	200	added ('OK')	application/pdf	date:Fri,%2009%20Jun%202023%2013:08:15%20GMT	https://www.amgk.az/Presentations%20%20ORAL/STUDY%20OF%20RADON%20GAS%20DISTRIBUTION%20IN%20OIL%20AND%20GAS%20PRODUCING%20AREAS%20OF%20%20ABSHERON%20PENINSULA.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/STUDY%20OF%20RADON%20GAS%20DISTRIBUTION%20IN%20OIL%20AND%20GAS%20PRODUCING%20AREAS%20OF%20%20ABSHERON%20PENINSULA.pdf	(from https://www.amgk.az/)
10:17:25	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:24%20GMT	https://www.amgk.az/Presentations%20%20ORAL/SEYSM%c3%84%c2%b0K%20V%c3%86%c2%8f%20QUYU%20M%c3%86%c2%8fLUMATLARI%20%c3%86%c2%8fSASINDA%20BULLA-D%c3%86%c2%8fN%c3%84%c2%b0Z%20YATA%c3%84%c2%9eININ%20QIRM%c3%86%c2%8fK%c3%84%c2%b0ALTI%20LAY%20D%c3%86%c2%8fST%c3%86%c2%8fS%c3%84%c2%b0N%c3%86%c2%8f%20G%c3%83%c2%96R%c3%86%c2%8f%20GEOLOJ%c3%84%c2%b0%20QURULU%c3%85%c2%9eUNUN%20D%c3%86%c2%8fQ%c3%84%c2%b0QL%c3%86%c2%8f%c3%85%c2%9eD%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0,%20AXTARI%c3%85%c2%9e-K%c3%86%c2%8f%c3%85%c2%9eF%c3%84%c2%b0YYAT%20%c3%84%c2%b0%c3%85%c2%9eL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20%c3%84%c2%b0ST%c3%84%c2%b0QAM%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/SEYSM%c3%84%c2%b0K%20V%c3%86%c2%8f%20QUYU%20M%c3%86%c2%8fLUMATLARI%20%c3%86%c2%8fSASINDA%20BULLA-D%c3%86%c2%8fN%c3%84%c2%b0Z%20YATA%c3%84%c2%9eININ%20QIRM%c3%86%c2%8fK%c3%84%c2%b0ALTI%20LAY%20D%c3%86%c2%8fST%c3%86%c2%8fS%c3%84%c2%b0N%c3%86%c2%8f%20G%c3%83%c2%96R%c3%86%c2%8f%20GEOLOJ%c3%84%c2%b0%20QURULU%c3%85%c2%9eUNUN%20D%c3%86%c2%8fQ%c3%84%c2%b0QL%c3%86%c2%8f%c3%85%c2%9eD%c3%84%c2%b0R%c3%84%c2%b0LM%c3%86%c2%8fS%c3%84%c2%b0,%20AXTARI%c3%85%c2%9e-K%c3%86%c2%8f%c3%85%c2%9eF%c3%84%c2%b0Y	(from https://www.amgk.az/)
10:17:25	30986/30986	---M--	200	added ('OK')	application/pdf	date:Fri,%2009%20Jun%202023%2013:08:16%20GMT	https://www.amgk.az/Presentations%20%20ORAL/The%20potential%20of%20a%20counseled%20multi-dimensional%20data%20regularization%20(5D)%20in%20Common%20Offset%20Volumes%20seismic%20processing%20(case%20study).pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/The%20potential%20of%20a%20counseled%20multi-dimensional%20data%20regularization%20(5D)%20in%20Common%20Offset%20Volumes%20seismic%20processing%20(case%20study).pdf	(from https://www.amgk.az/)
10:17:25	188280/188280	---M--	200	added ('OK')	application/pdf	date:Fri,%2009%20Jun%202023%2013:08:17%20GMT	https://www.amgk.az/Presentations%20%20ORAL/VALUE%20OF%20SEISMIC%20INFORMATION%20IN%20HYDROCARBON%20EXPLORATION.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/VALUE%20OF%20SEISMIC%20INFORMATION%20IN%20HYDROCARBON%20EXPLORATION.pdf	(from https://www.amgk.az/)
10:17:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:24%20GMT	https://www.amgk.az/Presentations%20%20ORAL/YEN%c3%84%c2%b0%20N%c3%83%c2%96V%20QUYU%20C%c3%84%c2%b0HAZLARI%20%c3%84%c2%b0L%c3%86%c2%8f%20APARILAN%20T%c3%86%c2%8fDQ%c3%84%c2%b0QAT%20%c3%84%c2%b0%c3%85%c2%9eL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20N%c3%86%c2%8fT%c3%84%c2%b0C%c3%86%c2%8fL%c3%86%c2%8fR%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/YEN%c3%84%c2%b0%20N%c3%83%c2%96V%20QUYU%20C%c3%84%c2%b0HAZLARI%20%c3%84%c2%b0L%c3%86%c2%8f%20APARILAN%20T%c3%86%c2%8fDQ%c3%84%c2%b0QAT%20%c3%84%c2%b0%c3%85%c2%9eL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20N%c3%86%c2%8fT%c3%84%c2%b0C%c3%86%c2%8fL%c3%86%c2%8fR%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:25%20GMT	https://www.amgk.az/Presentations%20%20ORAL/YEN%c3%84%c2%b0%20QUYU-GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20T%c3%86%c2%8fDQ%c3%84%c2%b0QAT%20%c3%83%c2%9cSULLARININ%20T%c3%86%c2%8fTB%c3%84%c2%b0Q%20N%c3%86%c2%8fT%c3%84%c2%b0C%c3%86%c2%8fL%c3%86%c2%8fR%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/YEN%c3%84%c2%b0%20QUYU-GEOF%c3%84%c2%b0Z%c3%84%c2%b0K%c3%84%c2%b0%20T%c3%86%c2%8fDQ%c3%84%c2%b0QAT%20%c3%83%c2%9cSULLARININ%20T%c3%86%c2%8fTB%c3%84%c2%b0Q%20N%c3%86%c2%8fT%c3%84%c2%b0C%c3%86%c2%8fL%c3%86%c2%8fR%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:25%20GMT	https://www.amgk.az/Presentations%20%20ORAL/YEVLAX-A%c3%84%c2%9eCAB%c3%86%c2%8fD%c3%84%c2%b0%20%c3%83%c2%87%c3%83%c2%96K%c3%86%c2%8fKL%c3%84%c2%b0Y%c3%84%c2%b0%20ZONASINDA%20MAYKOP%20%c3%83%c2%87%c3%83%c2%96K%c3%83%c2%9cNT%c3%83%c2%9cL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20TOPLANMA%20%c3%85%c2%9e%c3%86%c2%8fRA%c3%84%c2%b0T%c3%84%c2%b0,%20L%c3%84%c2%b0TOFAS%c3%84%c2%b0YASI%20V%c3%86%c2%8f%20M%c3%84%c2%b0NERALOJ%c3%84%c2%b0%20X%c3%83%c2%9cSUS%c3%84%c2%b0YY%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/YEVLAX-A%c3%84%c2%9eCAB%c3%86%c2%8fD%c3%84%c2%b0%20%c3%83%c2%87%c3%83%c2%96K%c3%86%c2%8fKL%c3%84%c2%b0Y%c3%84%c2%b0%20ZONASINDA%20MAYKOP%20%c3%83%c2%87%c3%83%c2%96K%c3%83%c2%9cNT%c3%83%c2%9cL%c3%86%c2%8fR%c3%84%c2%b0N%c3%84%c2%b0N%20TOPLANMA%20%c3%85%c2%9e%c3%86%c2%8fRA%c3%84%c2%b0T%c3%84%c2%b0,%20L%c3%84%c2%b0TOFAS%c3%84%c2%b0YASI%20V%c3%86%c2%8f%20M%c3%84%c2%b0NERALOJ%c3%84%c2%b0%20X%c3%83%c2%9cSUS%c3%84%c2%b0YY%c3%86%c2%8fTL%c3%86%c2%8fR%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:26	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:25%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%9e%20%c3%90%c2%92%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%af%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%a1%c3%90%c2%95%c3%90%c2%99%c3%90%c2%a1%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%9d%c3%90%c2%90%20%c3%90%c2%94%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%a3%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%a3%c3%90%c2%9a%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%92%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%a4%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%93%c3%90%c2%90%c3%90%c2%97%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%92%c3%90%c2%90%c3%90%c2%96%c3%90%c2%98%c3%90%c2%9d.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%9e%20%c3%90%c2%92%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%af%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%a1%c3%90%c2%95%c3%90%c2%99%c3%90%c2%a1%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%9d%c3%90%c2%90%20%c3%90%c2%94%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%a3%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%a3%c3%90%c2%9a%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%92%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98%20%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%a4%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%93%c3%90%c2%90%c3%90%c2%97%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%a1%c3%90%c2%9a%c3%90%c2%92%c3%90%c2%90%c3%90%c2%96%c3%90%c2%98%c3%90%c2%9d.pdf	(from https://www.amgk.az/)
10:17:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:25%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%a3%c3%90%c2%92%c3%90%c2%95%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%95%20%c3%90%c2%9c%c3%90%c2%90%c3%90%c2%93%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%a2%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%9f%c3%90%c2%90%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%92%20%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%a4%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%a1%c3%90%c2%ab%c3%90%c2%a9%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%a3%c3%90%c2%92%c3%90%c2%95%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%a7%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%95%20%c3%90%c2%9c%c3%90%c2%90%c3%90%c2%93%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%a2%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%9f%c3%90%c2%90%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%92%20%c3%90%c2%9d%c3%90%c2%95%c3%90%c2%a4%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%90%c3%90%c2%a1%c3%90%c2%ab%c3%90%c2%a9%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5.pdf	(from https://www.amgk.az/)
10:17:27	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:26%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%ad%c3%90%c2%a4%c3%90%c2%a4%c3%90%c2%95%c3%90%c2%9a%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%92%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%95%20%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%ab%20%c3%90%c2%93%c3%90%c2%98%c3%90%c2%a1%20%c3%90%c2%94%c3%90%c2%9b%c3%90%c2%af%20%c3%90%c2%9e%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%94%c3%90%c2%95%c3%90%c2%9b%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%97%c3%90%c2%90%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%9b%c3%90%c2%9e%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9a%c3%90%c2%a3%c3%90%c2%9b%c3%90%c2%af%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%96%c3%90%c2%98%c3%90%c2%94%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%ad%c3%90%c2%a4%c3%90%c2%a4%c3%90%c2%95%c3%90%c2%9a%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%92%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%95%20%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%ab%20%c3%90%c2%93%c3%90%c2%98%c3%90%c2%a1%20%c3%90%c2%94%c3%90%c2%9b%c3%90%c2%af%20%c3%90%c2%9e%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%94%c3%90%c2%95%c3%90%c2%9b%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%97%c3%90%c2%90%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%9b%c3%90%c2%9e%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%9e%c3%90%c2%99%20%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9a%c3%90%c2%a3%c3%90%c2%9b%c3%90%c2%af%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%96%c3%90%c2%98%c3%90%c2%94%c3%90%c2%9a%c3%90%c2%9e%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%98.pdf	(from https://www.amgk.az/)
10:17:27	318/318	---M--	403	error ('Forbidden')	text/html	date:Thu,%2014%20Dec%202023%2006:17:26%20GMT	https://www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%90%c3%90%c2%92%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%9c%c3%90%c2%90%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%97%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%a6%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%9e%c3%90%c2%91%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%91%c3%90%c2%9e%c3%90%c2%a2%c3%90%c2%9a%c3%90%c2%98%20%c3%90%c2%98%20%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%94%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%93%c3%90%c2%98%c3%90%c2%a1%20%c3%90%c2%a3%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%ac%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%96%c3%90%c2%94%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%99%20%c3%90%c2%92%20%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%9c%c3%90%c2%9a%c3%90%c2%90%c3%90%c2%a5%20%c3%90%c2%9c%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%95%c3%90%c2%9b%c3%90%c2%98%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%92%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%94%c3%90%c2%9b%c3%90%c2%af%20%c3%90%c2%9f%c3%90%c2%9e%c3%90%c2%94%c3%90%c2%a1%c3%90%c2%a7%c3%90%c2%81%c3%90%c2%a2%c3%90%c2%90%20%c3%90%c2%97%c3%90%c2%90%c3%90%c2%9f%c3%90%c2%90%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%92.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20ORAL/%c3%90%c2%90%c3%90%c2%92%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%9c%c3%90%c2%90%c3%90%c2%a2%c3%90%c2%98%c3%90%c2%97%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%af%20%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%a6%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%a1%c3%90%c2%9e%c3%90%c2%92%20%c3%90%c2%9e%c3%90%c2%91%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%91%c3%90%c2%9e%c3%90%c2%a2%c3%90%c2%9a%c3%90%c2%98%20%c3%90%c2%98%20%c3%90%c2%98%c3%90%c2%9d%c3%90%c2%a2%c3%90%c2%95%c3%90%c2%a0%c3%90%c2%9f%c3%90%c2%a0%c3%90%c2%95%c3%90%c2%a2%c3%90%c2%90%c3%90%c2%a6%c3%90%c2%98%c3%90%c2%98%20%c3%90%c2%94%c3%90%c2%90%c3%90%c2%9d%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%93%c3%90%c2%98%c3%90%c2%a1%20%c3%90%c2%a3%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%9a%c3%90%c2%90%c3%90%c2%9b%c3%90%c2%ac%c3%90%c2%9d%c3%90%c2%ab%c3%90%c2%a5%20%c3%90%c2%9c%c3%90%c2%95%c3%90%c2%a1%c3%90%c2%a2%c3%90%c2%9e%c3%90%c2%a0%c3%90%c2%9e%c3%90%c2%96%c3%90%c2%94%c3%90%c2%95%c3%90%c2%9d%c3%90%c2%98%c3%90%c2%99%20%c3%90%c2%92%20%c3%90%c2%a0%c3%90%c2%90%c3%90%c2%9c	(from https://www.amgk.az/)
10:17:27	200153/200153	---M--	200	added ('OK')	application/pdf	date:Fri,%2009%20Jun%202023%2013:08:36%20GMT	https://www.amgk.az/Presentations%20%20POSTER/3D%20SEISMIC%20INTERPRETATION%20OF%20MARS%20FIELD%20OFFSHORE%20DAHOMEY%20BASIN%20NIGERIA.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/3D%20SEISMIC%20INTERPRETATION%20OF%20MARS%20FIELD%20OFFSHORE%20DAHOMEY%20BASIN%20NIGERIA.pdf	(from https://www.amgk.az/)
10:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:26%20GMT	https://www.amgk.az/Presentations%20%20POSTER/3D%20SEYSMIK%20M%c3%86%c2%8fLUMATLARININ%20ATRIBUT%20ANALIZI%20%c3%84%c2%b0L%c3%86%c2%8f%20QAZANBULAQ%20SAH%c3%86%c2%8fS%c3%84%c2%b0ND%c3%86%c2%8f%20II%20QAZANBULAQ%20HOR%c3%84%c2%b0ZONTU%20%c3%83%c2%9cZR%c3%86%c2%8f%20KOLLEKTORLARIN%20YAYILMA%20AREALININ%20PROQNOZLA%c3%85%c2%9eDIRILMASI.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/3D%20SEYSMIK%20M%c3%86%c2%8fLUMATLARININ%20ATRIBUT%20ANALIZI%20%c3%84%c2%b0L%c3%86%c2%8f%20QAZANBULAQ%20SAH%c3%86%c2%8fS%c3%84%c2%b0ND%c3%86%c2%8f%20II%20QAZANBULAQ%20HOR%c3%84%c2%b0ZONTU%20%c3%83%c2%9cZR%c3%86%c2%8f%20KOLLEKTORLARIN%20YAYILMA%20AREALININ%20PROQNOZLA%c3%85%c2%9eDIRILMASI.pdf	(from https://www.amgk.az/)
10:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:26%20GMT	https://www.amgk.az/Presentations%20%20POSTER/AB%c3%85%c2%9eERON%20YARIMADASININ%20GEOTERMAL%20ENERJ%c3%84%c2%b0%20RESURSLARI.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/AB%c3%85%c2%9eERON%20YARIMADASININ%20GEOTERMAL%20ENERJ%c3%84%c2%b0%20RESURSLARI.pdf	(from https://www.amgk.az/)
10:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:26%20GMT	https://www.amgk.az/Presentations%20%20POSTER/AB%c3%85%c2%9eERONUN%20C%c3%86%c2%8fNUB-Q%c3%86%c2%8fRB%c3%84%c2%b0ND%c3%86%c2%8f%20OL%c3%84%c2%b0QOSEN-M%c3%84%c2%b0OSEN%20%c3%83%c2%87%c3%83%c2%96K%c3%83%c2%9cNT%c3%83%c2%9cL%c3%86%c2%8fR%c3%84%c2%b0ND%c3%86%c2%8f%20KARBOH%c3%84%c2%b0DROGENL%c3%86%c2%8fR%c3%84%c2%b0N%20GENERAS%c3%84%c2%b0YA%20M%c3%86%c2%8fRK%c3%86%c2%8fZL%c3%86%c2%8fR%c3%84%c2%b0%20V%c3%86%c2%8f%20TOPLANMA%20%c3%85%c2%9e%c3%86%c2%8fRA%c3%84%c2%b0TL%c3%86%c2%8fR%c3%84%c2%b0.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/AB%c3%85%c2%9eERONUN%20C%c3%86%c2%8fNUB-Q%c3%86%c2%8fRB%c3%84%c2%b0ND%c3%86%c2%8f%20OL%c3%84%c2%b0QOSEN-M%c3%84%c2%b0OSEN%20%c3%83%c2%87%c3%83%c2%96K%c3%83%c2%9cNT%c3%83%c2%9cL%c3%86%c2%8fR%c3%84%c2%b0ND%c3%86%c2%8f%20KARBOH%c3%84%c2%b0DROGENL%c3%86%c2%8fR%c3%84%c2%b0N%20GENERAS%c3%84%c2%b0YA%20M%c3%86%c2%8fRK%c3%86%c2%8fZL%c3%86%c2%8fR%c3%84%c2%b0%20V%c3%86%c2%8f%20TOPLANMA%20%c3%85%c2%9e%c3%86%c2%8fRA%c3%84%c2%b0TL%c3%86%c2%8fR%c3%84%c2%b0.pdf	(from https://www.amgk.az/)
10:17:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Dec%202023%2006:17:27%20GMT	https://www.amgk.az/Presentations%20%20POSTER/ACINOHUR%20RAYONUNUN%20QRAV%c3%84%c2%b0TAS%c3%84%c2%b0YA%20SAH%c3%86%c2%8fS%c3%84%c2%b0N%c3%84%c2%b0N%20R%c3%86%c2%8fQ%c3%86%c2%8fMSAL%20T%c3%86%c2%8fHL%c3%84%c2%b0L%c3%84%c2%b0%20V%c3%86%c2%8f%20D%c3%86%c2%8fR%c3%84%c2%b0NL%c3%84%c2%b0K%20QURULU%c3%85%c2%9eU.pdf	C:/Users/Maqa/Desktop/Amgk/amgk/www.amgk.az/Presentations%20%20POSTER/ACINOHUR%20RAYONUNUN%20QRAV%c3%84%c2%b0TAS%c3%84%c2%b0YA%20SAH%c3%86%c2%8fS%c3%84%c2%b0N%c3%84%c2%b0N%20R%c3%86%c2%8fQ%c3%86%c2%8fMSAL%20T%c3%86%c2%8fHL%c3%84%c2%b0L%c3%84%c2%b0%20V%c3%86%c2%8f%20D%c3%86%c2%8fR%c3%84%c2%b0NL%c3%84%c2%b0K%20QURULU%c3%85%c2%9eU.pdf	(from https://www.amgk.az/)
